0	3	5	1	2
0	1	2	3
1	2	4	1	5
1	2	4	5	0	8
6	4	7	8	10	0
0	2	1	7
1	2	5	10
1	2	4	8
1	2	3	6	5
3	1	5	2	0
0	1	6	8
2	4	1	5	9
2	3	5	4	1	0	6
6	1	2	8	0
1	5	3	2
4	1	5	2	0
1	2	3	4	6	0
1	2	4	3	0
2	6	7	4	5	1	0
1	2	5	0	0
1	6	5	8	2
1	2	7	5	4	0
0	3	1	5
17	2	11	10	5
1	4	5	3	9
1	2	1	5	6	0
4	1	5	8	7
1	20	2	3	6
1	2	3	0	6
1	2	4	6	3
1	3	2	4	3
1	2	0	4	0
2	4	3	6	1	0
6	1	2	7	8	0
2	1	7	3
1	2	5	6	4	0	7
5	2	1	9	7
1	2	4	5	3
0	2	3	1	7	4
1	2	4	5	5
5	2	6	1	11
1	2	5	4	10	0
1	2	9	8	6	0
2	4	3	7	8	1
0	1	2	4	12	6
4	2	10	12	1	0
4	2	1	19	6	0
2	5	3	7	4
1	2	6	5
0	1	6	5
3	4	9	11	0
0	24,2	4	6	5	1
0	1	2	0	7
1	2	5	4	3
3	4	6	5
1	3	5	2	6
1	2	5	7	4	6
0	2	6	8	1	4
4	1	3	5	10
1	2	3	4	5
1	2	4	0	8
0	1	2	1	4
1	2	1	8
5	1	6	7	4	8	0
0	1	5	4	11
1	11	5	1	6	0
1	2	4	5	3	0
0	3	2	1	4
0	3	2	5	1	7
1	2	3	18	3
1	2	4	9	8	0
1	2	7	4	0
1	1	6	2	3
1	5	2	7
1	4	3	2	8	0
1	2	6	3	4	0
8	9	3,2	1	14
1	2	6	4
0	1	2	5	6
2	3	4	8	1	0
5,4	1	2	7	0	6
1	2	3	4	5	0
0	3	2	4	5
1	2	3	0	10
1	2	51	7	6	0
1	2	1	5	4
3	5	7	1	2
1	2	3	4	5
7	1	8	5
1	2	3	5	0	15
1	2	4	3	5
1	7	3	14	26	6	0
1	2	6	5	7
5	3	6	1	9	8
1	2	3	5	4	0
7	11	3	6	15
1	2	9	11	7	3
1	2	5	4	7	12
0	2	1	3	-1
7	3	8	13	15
33	2	8	3	0	6	9	10
1	2	5	6
47	6	5	4	0	10
2	1	3	5	4
1	2	6	4	0
3	4	6	7	1	9
1	2	4	3	5
0	2	3	1	0
1	2	4	1	10	5
1	2	4	3	0
4	1	12	0	2	14
1	2	4	5	0
1	2	3	5	4	0
1	4	2	3	5
1	2	5	6
0	1	2	5	0
4	1	12	5	0
1	2	5	1	7	0
1	2	3	4	5
0	1	7	4
1	18	8	9	6
1	14	44	7	18	21
1	2	3	11	0
0	1	2	0	6
0	2	1	10	6
1	2	4	3	0
5	1	6	2	8
1	2	3	6	5	7	0
4	4	2	10	1	5
9	1	10	3	13	6	0
1	2	4	3	0
3	1	5	2	4
2	4	3	5	1
1	2	4	0	5
4	2	1	5	7	6
0	3	2	5	1
4	5	6	2
1	2	3	8	7
1	2	4	9	3	0
2	3	5	1	4
1	2	5	3	0
2	5	1	1	6	0
1	32	6	12	4
0	1	3	5	2
0	1	2	3	7
0	1	3	2	6
2	3	6	6	5
4	40	1	2	13
0	3	4	5	1	2
1	9	2	0
1	2	4	5	6	0
1	2	3	4	5
1	3	5	7	6
1	2	6	7	4
2	3	4	1	0
1	1	3	10	0
1	4	2	15	5
1	2	4	10	6	5
2	3	5	6	7
3	2	4	1	15	6
1	2	6	3	0
5	6	7	2	1
1	3	2	7	4	8
2	3	4	1	5
1	3	2	6	5	0
1	2	4	5	7	0
1	2	3,45	1	15	0,48	26,16
4	2	6	1	7	8
5	2	3	6	29
4	1	2	6	5	0
1	2	4	6	0
4	5	2	1	11
1	2	6	4	7	0
6	1	3	7	4	0
2	3	5	19	1
0	1	2	7	4	9
7	3	4	2	7
1	2	3	0	5	4
1	2	3	4	0
0	1	2	3	6
1	2	3	5	4
4	3	6	4
1	2	3	5	0
0	3	4	8	1	9
20	1	3	4	0
0	1	3	14
1	2	3	6	0
1	2	5	4
1	3	2	5	0
1	2	4	8	0
1	5,4	6	7	2
4	8	2	6
1	2	7	4	3
2	3	4	1	0	10
2	1	3	9	4
9	22	14,16	19
1	6	2	0	3
1	2	5	4	6	0
3	1	5	4
4	8	1	6	9
2	3	6	1	5
0	1	2	5	4
5	2	1	4	3	6	0
1	2	4	3	5	0
1	2	4	8	5	6
1	6	8	4
1	5	2	4	0
3	2	5	1	6
1	2	3	4	8
1	2	6	5	0
1	2	11	10	5
1	2	3	1	6	0
0	2	1	6	5
1	2	3	7,6	5	0
1	5	4	2	3
2,1	3	5	4	0
1	2	4	15	0
1	2	4	6	4	0
1	7	2	4	0
1	2	6	5	4	0
1	2	4	4	0	10
10	11	7	9
4	2	1	3	5	0
1	2	6	5	4	7
1	2	3	0	4
1	2	4	14	0	5
1	2	3	4	0
1	2	5	4	6	0
1	2	6	3	7
1	2	3	4	5
3	2	5	0	4
6	7	1	8	9
1	2	6	7	3	0
0	1	4	2
0	3	4	5
1	2	4	6	0
5	1	2	8	0
5	1	2	3	6
5	3	1	2	6	0
0	1	6	6	5	3
1	2	3	13
1	2	8	5	3
1	2	5	3	0
0	2	1	5	6
4	2	1	5	6	8
1	2	6	3	8	16
1	2	5	0
1	2	4	7	11	0
2	5	8	13	1
0	1	2	6
1	2	4	6
1	2	4	5	7
1	2	6	5	4	0
0	1	3	2	6
0	1	7	10	2
5	1	2	7	10
4	2	1	7	6
1	2	3	6,5	19
1	2	6	4	7
1	2	4	3	5
1	5	8	2	11
1	3	5	6	11	0
1	3	6	7	8	0	15
1	2	5	7	4
1	2	6	4	0
0	4	3	1	5
1	3	4	5	2
1	2	9	4	7	0
1	2	4	3	5	0
0	2	0	5
0	4	2	5	1
5	1	4	2	0
3	2	1	7	3	4
1	2	3	4	0
1	4	2	6
1	2	3	5	4
1	2	4	3	9	0	11
2	3	4	5	1	0
4	7	2	10	1
1	2	1	5	4
1	7	4	6
1	2	0	4	6
1	2	4	3	6	4
3	4	9	29
0	5	6	2
4	5	2	7
1	2	5	9	6	0
1	2	4	3	6
1	2	6	4	3
1	2	9	5	8
0	2	5	1	6
2	7	8	6,5
2	3	7	4	5	0
1	2	4	5
3	4	7	9	0
3	3	1	5
1	2	6	5	4
2	1	3	0	4	6
4	4	5	2	8
1	2	4	5	6
2	5	1	4	6
0	2	4	3	1	5
1,2	6	3	5
1	6	2	7
0	1	3	2	5
1	7	3	4	6
1	2	4	3
1	0	5	2	0
1	2	2	1	0
1	5	2	6	7
1	2	6	3
1	2	3	4	8	0
2	4	6	3	5
1	2	3	15	0
5	14	6	11	9
0	1	9	7	6
1	2	6	11	0	3	7
1	2	4	6	2	0
1	22	3	7	5	6	0
1	4	2	3
5	6	1	9	8
0	1	2	4	3
1	2	3	4	0	0
1	2	4	3	14
1	2	6	5	0	7
2	3	6	6	7
1	2	4	5	12	7	0
4	1	6	11
1	2	4	1	5	0
2	3	4	1	0	6
1	2	4	6	0
4	1	5	2	0	6
0	3	2	1	7	4
5	2	1	6	10
7	1	4	9	0	12
1	2	6	5	4	12
0	8	7	10	14
4	1	2	9	0
1	0	2	3	6
0	8	6	4
0	4	7	3
0	4	29	5	2
1	5	2	7	4
4	1	2	5	0
5	9,1	6	7	7	5
1	2	5	6	0
1	2	3	6	5
0	1	7	5	6
0	1	9	2
5	2	7	1	6	0
4	7	2	9	8
4	2	5	1	6
1	2	3	11	7
3	7	4	9	19	6
1	2	4	3	0
1	2	4	6	3
1	2	3	9	0
0	1	2	3	7
5	1	3	2	0	6
1	2	6	7	5
1	3	4	2	5	0
0	1	3	4
2	1	3	7	4
5	7	10	9
4	2	6	1	8	8
1	2	3	4	7
1	2	4	3
1	3	2	7	6
1	2	7	4	3
1	2	3	6
1	2	3	4
1	2	3	6	0
1	2	6	5	3	0
0	1	7	6	1
3	4	6	4	0
1	8	2	9
1	4	5	3	2
0	1	7	8	5	4	2
2	3	4	1	0	5
0	5	4	0	12
0	1	4	2	3	5
0	1	1	5	2
1	5	6	13
1	3	5	8	9	0
0	1	2	4	7
0	0	1	3	4
1	2	3	5
1	2	3	4	5	0
1	2	3	7	0
1	2	3	4	7
1	4	5	8
1	2	4	0
1	47	22	-1	-1
0	8	5	2	1
2	3	4	1	0	5
1	2	5	4	13	9
1	2	4	4	5
4	5	2	4	6	0
0	5	7	1	12
1	2	2	5	4
1	4	3	2	0
1	2	5	4	0
0	2	3	4	1
1	2	4	5	0
1	2	3	7	4
0	1	4	2
3	2	4	6	5	0	0
4	1	2	5	6	0
2	3	1	12	4
4	5	2	1	0
0	1	4	5	5
1	6	2	5	7
1	2	3,4	7	0
1	11	6	3	5
2	3	4	5	1
1	7	4	13	6
1	2	3	0	0
7	1	8	0	3,2
0	1	3	2
0	5	3	6	4
4	1	2	8	5
6	1	5	6	18
1	10	6	4	8
5	7	8	6	0
3	2	1	8	7
4	5	1	5	8	0
2	5	6	7	0
3	2	10	1	4	6
3	5	8	7
1	5	3	6
1	2	6	5	3	4
1	6	5	2
4	13	5	2	1	6
1	2	4	5	6	0
0	4	3	17	2
1	2	5	9	6	4
1	2	3	4
1	2	5	4
1	2	5	8
0	2	3	1	5
4	2	5	8	6
1	0	4	3	5
1	2	5	4
1	2	4	5	6	0
1	2	5	4	8
1	3	5	6	8	15
0	5	4	9
1	2	1	6	0
1	3	2	7	5	0
1	2	5	7	4	6
0	3	2	1	4
1	2	5	11
4	1	5	6	0
1	17	4	6	2
2	3	4	5
0	6	8	1
1	2	9	1	7	6
2	3	4	1	0
0	1	6	2
1	2	3	4	0	6,5
1	2	4	1	7	0
1	2	4	1	8	0
3	2	5	4
1	6	3	13	5	0	14
8	8	2	1	8	7
0	1	2	7	6	4	9
1	2	3	4	5,6
1	5	2	6	7	0
1	2	4	9	6	0
1	2	4	3	5	0
0	3	4	2
3,22	2	6	1	7	0
0	11	7	1	3	6
0	1	2	3	5
1	4	6	7	8
1	2	4	5
1	2	4	7	3	0
0,6	6	1	12	0
0	1	3	2	4
4	3	5	13
0	3	9	1
1	4	5	2	3
1	2	3	6	7	5	0	8
5	2	6	7
1	2	3	0	9
3	2	1	4	9
1	4	2	0	0
1	2	5	3	0
5	1	2	3	9	0
8	2	1	4	7	6
0	1	11	3
1	2	5	7	0
0	1	5	2	7
1	3	2	7	1	0
5	2	4	5	6	7	0
4	2	1	7	6
0	1	5	2
1	2	5	4	10
1	2	1	6
2	3	1	8	9
1	5	1	7	8
0	1	5	22	4	3
1	4	6	2	3
1	3	5	2	9	0
1	2	3	5	0
0	4	3	5	2
0	4	1	12	16	26
1	3	2	4	5
1	8	11	2
1	2	5	0	4
3	3	4	1	6
0	1	3	6	5,41	8,9
1	2	7	6
5	2	6	3	1	0	6	7
0	1	3	2	5	5
4	2	5	8	1	7
2	3	5	6	8
0	1	4	2	5	7
3	4	2	8
1	2	9	3	11
1,2	23,28	11,10	12	3	9,10	1
0	3	2	0	9
1	2	5,4	6	0
1	3	2	5	7	4	0
5	9	2	11	10
3	1	7	10	2
4	2	5	6	1	0
1	5	2	8	4
1	3	6,5	7	0
1	2	4	3	0
0	3	1	4	2	6
1	2	4	6	8
1	2	4	7	3	0
0	1	5	6
5	7	9	8	4
0	3	1	2	5	4	20
6	1	8	3	0	7
2	1	3	4	6	7
2	2	4	1	5
2	5	4	6
0	5	4	3	7	5
1	0	5	4
0	8	7	1	7
12	2	3	7	10
0	5	2	3	5	0	6
1	2	4	3	3
1	2	6	13	4	5	0
4	1	2	11
3	1	9	2	8
2	3	4	6
0	1	2	0	4
1	2	5	8	4
1	2	7	6	5	0
1	2	5	4	3	0
11,44	6	14	7	17	0
1	2	3	7
18	24	1	21	36
1	2	5	14	0
6	2	7	6	4
4	0	2	5
3	1	2	4	5
1	2	4	5	3	0
0	5	2	1	4	14
1	2	3	4	0	5
4	1	2	5	4	7
1	3	7	9	5	4	11	0	12
1	2	5	1	0
1	2	3	5
1	5	2	7	4
12	3	4	6	5
2	3	5	1
1	3	2	4
0	1	3	0
2	3	5	4	1	0	7
0	5	1	15	6
1	4	2	3
1	6	2	7	8
4	2	1	9	5
5	1	0	8	0
1	2	6	5	4	0
0	1	4	2	7
5	3	4	6
2	3	5	4	1	0
4	7	2	9	1	8
1	2	6	3	0	5
2	3	4	1	0
0	3	1	6	2
1	2	4	5	6
0	2	1	3	4	5
0	1	1	9	4
4	1	2	5	0	7
3	1	2	13
4	1	12	5	6
4	1	2	5	6
2	3	6	0
3	4	5	7
9	15	5	10
0	2	1	4	3
1	3	5	4
1	2	4	0
0	3	2	5
1	2	3	6	5
1	3	4	2	0
1	2	3	6	7	4	0
2	9	4	5
1	3	4	14	7	0
1	2	5	4	0	6
1	3	2	5	0
1	2	4	5	3
1	2	5	4	6
10	0	7	2	10	0
1	2	5	7
0	2	1	3
5	2	7	5	10	0	42
1	2	4	5	7	0
0	1	2	5	4
1	1	2	5	0
1	2	4	3	8	15
4	1	2	5	6	8
1	3	2	4	5	0
1	2	5	8
1	2	3	5
1	2	4	5	8
5	2	10	1	7	18,19
0	1	2	7	8	12	4
0	1	2	5	0
1	3	4	2	5
0	1	4	2	7
1	2	5	4	0
2	5	6	4	1
1	2	4	7	3	0
1	2	46	3	4	3
1	3	7	2	6	8
5	6	3	7	2
1	2	3	4	6	0	7
1	3	2	25
1	2	0	7	5	3
3	3	2	6	9	0
2	0	3	4	24
1	2	3	4	5	0
3	5	4	16
1	4	5	2	3
1	2	7	4	10	0
1	2	4	16	5
1	10	9	11	6
1	2	4	3	11	0
3	3	6	2	5
2	3	4	6	0
1	2	3	9	0
4	5	6	9
1	2	3	13
1	2	4	1	14	2
1	2	1	3	0	0
31	2	1	3	0
1	2	4	3	5
2	3	4	8	1	0
1	2	3	4	6	0
1	2	3	4
1	2	4	3	0
2,6	8	4	3	1	0
1	4	5	3	2	6
2	4	5	6	1
5	7	1	10
1	2	4	3	6
0	3	1	0	5
0	21	2	7	3	4
3	8	5	4
2	3	5	1	4
9	2	4	0	0
14	5	4	1
1	2	4	5	6	0	8
1	2	3	5	0
0	1	6	5	9	16
1	2	5	9	7	4	0
2	1	0	4
2	7	8	4	3	0
0	2	26	3	4	5
1	4	3	2	5
3	1	2	5	6	0
0	1	4	2	3
0	1	2	7
5	4	6	8	7
2	3	4	17	1
1	2	5	6	3
0	2	9	5	5,41	1
1	2	6	8	5	7
2	57	8	1	5	20
0	5	1	47,3	4
1	2	3	8
1	2	3	4	0
6	7	4	2	15
2	1	7	4	3
5	4	5	1	2	3
3	2	6	1	7	8
1	2	5	4
0	3	1	2	4
1	2	3	6	5	0
2	0	3	1	4
1	2	13	7	4
1	2	4	3	6	0
1	2	5	4	9	6
5	3	7	2	6	0
0	1	2	14	4
2	6	3	4
2	3	1	7	6
1	2	0	9	12
1	1	2	3	42	0
1	11	3	11	12
1	2	1	3	8
0	2	1	8	6
0	0	1	2	4
2	1	3	4	0
0	1	4	2	28
0	1	2	5	7
0	3	6	1	5	7
0	2	1	3	6
1	3	4	2
3	4	2	1	3
4	11	1	2	15
1	2	4	3
1	2	4	3	6	5
1	2	4	5	0
2	6	7	5	1	8	0
1	2	1	6
2	3	6	5	7	0
4	2	8	9	1
1	2	8	9	5	6	0
2	3	4	1	9
2	3	1	6	5
1	2	3	5	4
1	2	0	3	5	0
1	4	3	8	15	0
1	4	0	21	2
1	2	5	8
1	2	3	4
2	3	5	1	4	0
2	7	4	10
0	4	3	5	2	7
1	2	5	0
2	3	1	18
18	5	5	4	19
4	3	5	13	2	8
2	3	4	0	1	14
2	15	3	5	6
1	2	6	5	4	0
1	2	4	5	6	0
0	1	3	0
3	1	2	6	9
1	2	5	4	6	0
4	5	4	3	1	3
4	2	3	5	0
4	2	6	5	1	0
2	5	4	3	1	7
7	3	4	11	1	9
1	2	3	4	0
1	2	10	8	7
1	17	5	6
4	2	5	1	16	7	0
1	2	3	4
0	3	1	2	11
2	3	6	1	0
4	6	3	5	8	2
3	1	2	7	0	4
4	2	1	6	8	0
1	3	2	0	12
0	1	6	2	5
1	2	4	3	5
4	6	2	5
1	4	2	3
4	1	0	9	14
4	1	5	2	7
1	2	3	1
3	2	9	1	4
4	1	2	5	6
4	1	2	5	8
0	3	1	7	4
0	1	2	5	3
4	0	5	1	7	0
1	2	3	5	8	0	9
6	1	10	7	0
1	11	5	12	7
0	8	2	6	0	5
1	2	5	6	4
0	1	3	2	4	5
4	2	1	14	21
1	2	5	4
1	2	3	5	0
1	2	3	4	5
0	7	4	1
4,3	1	2	9	27
0	3	2	4	1
4	4	5	7	2
4	1	5	9	0
4	1	2	5	0	12
1	2	5	20	3	4
0	3	2	1	5	4
1	2	5	3	4
2	1	25	6	12
5	1	6	7	2
5	6	3	0	16
0	1	5	2	4	9
1	2	4	5	3	0	12
1	9	2	3	7	0
1	0,2	14	19	6
0	1	3	16	5	2	23
1	4	2	3
0	3	4	1	2
8	1	9	0	16
4	1	2	6	5	9
0	4	2	5	6	11
1	2	4	0	5	6
2	3	6	4	1	0
5	7	2	6	4	1
0	1	3	5	2
1	4	18	2	0
0	2	1	3	3	6
1	2	5	0	0
1	2	7	4	6
2	3	4	1	0	5	7
0	3	17	4	1	2
1	2	5	4	7
1	5	2	4	9	6
5	3	1	26	6
0	3	2	1	4
1	2	4	5	0	6
2	3	3	6	14
10	11	1	0	15	2
4	2	5	1	0	10
1	2	3	9	5	0
1	2	3	4	9	0
1	2	3	4	0
1	2	5	6	12	0
4	5	9	1	8
1	2	4	5	6	0
5	2	6	2	1	8
1	2	3	5	4
5	1	0	7	12
1	2	5	4	13	0
1	2	3	5	0
1	3	4	8	0
1	2	3	4	0
2	1	9	8	3
0	1	2	5	6
1	2	5	4	3
0	1	2	4	15
5	6	3	7	5
1	2	5	4	6	0
0	3	2	1	4
0	4	2	4
1	2	1	6	5
1	2	0	6	5	0
2,4	7	11	9	0	4,5
0	1	2	4	3
1	2	4	3	5
2	3	4	1	8
3	2	4	1	5	7
1	2	3	6	7	0
6	6	5,4	1	7
5	2	5	1	8	6
9	7	8	1	11
1	2	4	5	3	10
1	2	5	4	7
1	13	3	6	5
3	2	4	1	5
4	13	6	3	4
1	2	6	10	4	0	5	11
0	1	2	5	8
0	1	4	2	3
2	3	9	1	0
3	2	9	5
0	2	3	1	1
1	2	5	6	0
1	2	3	5	7	6	0
1	2	6,5	3	7
1	2	3	6
9	2	4	6	12
1	-1	7	19	1	19
3	2	4	9	0
1	2	4	3	5	0
0	3	8	6
5	2	7	10	6
1	7	8	5
1	2	5	4	0
0	1	3	5	2
1	3	4	5
1	2	5	10	4
1	2	4	5
1	2	3	4	6
1	2	4	2
9	1	14	15	0
0	2	4	3	1
4	1	9	7	0
2	8	7	1
0	2	1	3	6
1	2	4	9	7
2	7	3	4	1	10
4	5	3	1	2
0	4	2	1	5
0	1	2	3	4
1	2	3	9	6
4	8	5	7	2
1	2	5	7	4	0
3	2	4	1	5
0	2	6	1	22
1	3	0	4
1	2	7	4	5
1	2	5	0	6
6	7	4	19	0
1	2	0	12	8
1	2	3	5	4
1	2	5	6	4	5
1	4	2	6
0	0	7	5	6
0	1	5	2	6
1	2	4	3	5
1	4	5	3	0	10	15
4	1	2	6	5	0
0	1	7	0
1	5	6	7	4	0
2	3	1	4	0	10
2	3	6	7	2
4	8	10	2	0	1	11
2	5	4	3
1	2	3	4	5
2	3	4	5	1	6
1	4	3	2	5
1	2	6	3	5	0
3	3	2	7	1
1	10	2	3	8
1	2	3	4	0
1	2	6	4	8	0
0	5	2	0	5	3
1	2	5	6	0
1	2	3	10
1	2	3	4	0
1	2	3	4	0
3	1	5	2
2	3	1	8	7
11	2	5	6	0
0	1	2	11	4
1	2	5	11	4
0	1	2	3	4	28	8
1	2	8	3	2
3	4	2	7	14
3	1	2	4	5	0
1	3	8	0	4	5
1	2	7	3	9	0
0	1	2	4	5
1	2	5	10	9
4	1	5	2	6	0
1	2	4	5	6	0
1	5	2	0
2	3	8	6	13	1	7
1	2	6	4	3
1	2	11	12	16	5	0
5	1	7	12	0
5	1	6	0	7
1	2	4	7	9
2	3	4	5	1
0	1	3	6	0	2
1	2	4	3	5
1	2	3	18	13
0	2	1	5	4
3	1	2	5
3	2	4	1	7
0	1	6	10	3	2
2	3	4	1	0
2	3	1	7	0	5	4
1	3	4	5	7	0	8
1	2	3	4
2	4	3	11	7,8
1	2	4	3
2	3	4	8
1	2	1,3	4	8	0
1	2	5	9	4
1	2	5	4
0	2	4	1	3
2	7	4	5	8
2	4	1	8	9
3	2	3	5	4
0	3	1	4	2
0	11	0	2	4
1	2	4	5	6	0
1	3	3	4	6	0
0	6	5	9	3	2	8
1	2	12	5	4	0
2	3	4	1	6	0
1	2	4	5	0
1	2	4	3	10	6	5
1	2	4	3	9	11	0
3	7	5	8	2
2	3	4	8	1
0	1	2	6	5
1	2	4	8	38	0
1	2	3	7	6	0
2	1	4	7	3
3	1	6	2	7
2	4	3	1	6
4	1	5	2	7
0	7	1	12	9	13
4	2	1	5	7
1	2	6	5
4	1	5	0	2
2	0	5	1	6
2	1	4	3
1	2	7	5	6
4	5	3	7	1
1	2	4	3
4	1	2	7	8	10
1	7	8	3
1	4	2	7
1	2	6	5	0	8
1	2	5	7	6	0
2	4	5	11	0
6	1	10	27	0
1	2	3	1
2	3	4	9	0
1	2	4	6	12
1	3	4	2
3	4	2	1	5
4	5	2	6	0
4	2	1	5	8
1	2	3	5	4
1	2	4	3	0
1	2	7	9
0	1	2	10	5	6
6	1	3	2	9	7	0	30
4	6	5	4	7
2	3	1	12	0
1	2	1	8
4	1	2	5	0
1	3	16	11	13	0
0	1	4	0	6
1	5	2	4	1	0
4	2	5	6	4	1	8
5	60	8	6	14	0
1	2	6	3
0	6	5	3	1	8
3	1	2	8	4
1	2	5	9	11	0
3	4	5	2	1	7
1	2	4	7
0	3	4	2	1	7
4	2	5	1	6
2	4	3	6	1
0	3	2	1	5	4	6
2	3	4	5	1	0
1	2	5	6	4
1	3,4	2	5	6
1	2	5	4	0
1	2	4	0	5
1	3	2	5
6	3	22	15	1	0
4	1	5	2	6	0
1	5	2	4	6
1	2	3	4	0
8	2	7	9	6
1	2	4	7	0
1	4	3	2	1	5
10	4	5	1	9
1	2	4	3	5
1	2	7	4	5
1	2	4	3
1	2	5	6	7	4	4	9
1	31	3	12	5	0	13
1	3	2	10	0
1	2	6	3	0
4	2	1	7	21
4	2	5	1	6	12
4	2	1	5	6
1	2	4	6	3
0	4	2	3	5	1	6
0	3	8	7
3	1	0	2	7
1	3	2	4
0	1	7	0	8	2	6
3	8	2	9	1	10
0	2	3	14	10
0	1	7	6	10
1	2	1	3	5
4	1	2	11	0
4	1	2	12	11
1	6	4	2
3	2	5	1	4
2	3	4	5	1	6
3	4	12	1	2
0	3	1	14	4	6
7	8	3	2	5
3	2	3	5	6
0	2	1	4	3
1	2	4	12	12
1	2	4	6	5	11	0	9	10
3	4	5	6
1	2	4	8	0
9	7	14	11	3
3	1	6	5	4	0
3	1	4	2	8
1	2	6	1	3	9
5	2	1	6	7	8
3	1	4	2	0
1	9	10	8	0
1	3	2	10	0
2	3	1	0	4
1	2	7	3	0
5	7	11	9	0
1	2	3	5	4	0
0	1	3,4	8	1	12	6
1	2	5	4	6	0
6	2	1	12	7
0	1	7	4	2
0	1	3	5	2
1	2	4	11
1	2	3	5	6	0
2	3	9	25	43
1	2	3	6	10	0
5	2	7	8
2	4	3	1	5
4	6	2	1	0
0	0	3	1	4
2	3	4	12	0
1	5	8	10	6	0
2	9	7	6
3	7	2	5
1	5	6	2
1	2	3	4	5
1	2	10	5	7
4	2	5	1	7
3	3	1	1,6	7
4	2	7	5	1
1	10	2	5	4
1	2	5	4	6
1	2	4	5	8
1	23	4	5	7
4	1	14	3	6
5	3	4	5
1	2	9	3	7	0
3	2	1	5	4
1	3	2	4
4	5	1	2	6
0	2	2	3	1	0
1	8	2	5	9	0
1	2	7	1	0
0	1	2	4	6
4	8	5	9	2
3	5	1	2	6
0	1	5	2	7	4
1	2	4	5	3
5	11	3	14	10	13
1	2	3	4	11
2	3	4	1	0
1	2	5	4	6	0
0	1	2	4	15
1	2	6	7	5	3	0
1	2	3	8
1	2	5	4
3	1	4	2	0
0	4	1	10	0
1	2	3	5	0
1	2	5	4	6	0
1	4	7	2	14	0
1	2	3	4	0
2	3	5	6	4
2	3	6	5	5
1	2	3	6	5
5	2	3	1	6	2
0	5	7	2	1	4
0	2	4	5	1	0
1	2	3	6	4	0
3	2	5	7	3	6
4	1	2	6	0
1	2	4	9	3
0	2	4	3
1	2	4	0	7
1	2	5	4	14
2	1	5	1	6
1	2	9	4	5
3	2	1	9	4
1	2	3	5	6
1	5	6	3	0
1	2	4	10
1	2	4	6	5	0
1	6	3	7	5
1	2	4	6	5
2	3	1	4	5
4	8	1	2	10	0
1	2	4	3	6
0	20	2	1	3
1	2	5	6	0
1	2	30	1	6	11
0	2	1	6	7
2	10	3	1
1	2	3	4	0
4	1	2	5	0
0	0	2	9
0	4	3	2	1	7
1	2	5	4	6
2	4	18	1	3
1	2	3	4	6
4	2	6	1	7
2	5	6	1
1	2	5	1	8	12
2	3	0	4	19	0
4	3	4	6
0	4	11	3
4	2	1	5	8	6
3	1	2	4	11
4	8	2	9
1	2	6	7	4	0
0	1	4	2	6
1	2	6	3
1	2	3	4	0	6
0	3	2	1	4
4	2	5	1	6
1	2	9	11
2	15	3	1	5
1	2	8	1	7	0
1	2	4	8
0	1	5	3
4	2	3	8	1	7
0	3	2	1	5	4
1	3	2	7
1	2	4	5	13	5
4	1	11	10	2
1	2	3	5	8	0	9
4	1	2	7	5
0	1	2	4
1	2	3	4	5
1	3	5	7	8
2	3	5	4	1
6	2	4	7	17,18
4	1	6	2	5	0
4	8	6	4
2	3	4	1	5
4	1	7	0	5
1	3	10	4	8
0	1	2,3	4	6
0	2	4	1	5
1	2	4	9	7	0
2	3	5	1	0
1	2	3	5	6	0
1	1	4	13	7
1	2	9	5
9	8	4	13
1	2	3	8
4	1	2	7	5
2	3	4	3
1	4	3	2	5	8	7
1	2	3	5	10
1	2	3	4
4	1	7	6	2
1	2	3	4	5
0	1	4	8	2	5	6
3	2	3	4	5
1	4	6	3
1	2	5	3	4
1	2	3	5
0	2	1	3	18
3	1	2	4	11
1	2	1	4	6	0
0	5	4	2	1	7
1	2	3	4	0
4	2	5	1	6	0
1	2	6	7	8	4
1	2	6	8	0	9	7
1	2	3	5	0
1	3	5	7	0
2	4	6	27	1
0	6	5	2
1	2	4	6	5
1	2	3	8	7
1	2	4	3	0
0	2	5	4	3
1	2	3	7	6	0
2	1	6	2	5
1	2	3	7	0	8
1	2	7	3	6
2	3	4	5
5	3	6	1	9
4	5	1	2	8
3	4	2	1	5
0	3	1	2	9
2	3	1	8	0
2	3	4	1	0	5
6,1	20	4	5	6	0
1	3	2	6	1
2	3	4	5	0	1
0	1	2	3	4
3	4	3	12	4
2	3	4	5	1
0	1	2	8	3
1	2	3	5	4	0
1	2	3	4	1
3	1	2	5	4
1	3	2	5	4
0	12	2	3	18
0	1	2	8	5	3
0	2	1	9	3
0	2	1	5	0
1	2	3	5	0
3	16	1	5
1	6	3	5	4	19	0
1	3	9,8	5	11	0
5	4,3	6	7
1	2	3	5	10	0
1	2	6	4	5	10	0	8
2	1	3	7
1	2	3	4	13
1	2	3	4	10
1	4	5	7	0
4	2	1	5	0	7
4	5	8	1
1	2	3	8
0	13,32	8,2	50	-1	21	-1
1	2	5	6	4	0
1	2	4	7	0	6
6	3	2	10	5
3	4	1	5	2
0	2	4	1	3
3	2	1	4	6	0
0	1	3	8	0
1	4	8	14	0
1	2	3	10
2	5	6	4	0
1	6	5	8	2	14
1	2	4	3	7	0
4	2	5	1	3
4	1	2	5	0
1	2	3	5	0	14
1	2	8	6	5	0
3	4	5	8
3	1	6	2	0
1	2	8	6	3
